TransactionID,CustomerID,TransactionAmount,TransactionType,MerchantCategory,CustomerAge,Country,HourOfDay,IsInternational,IsFraud
T020529,7512,13.492130535618019,Online,Gaming,64,CN,14,0,0
T040579,4782,73.66573957308874,POS,Gaming,67,BR,7,0,0
T044171,6015,21.81189676994662,POS,Travel,49,UK,23,0,0
T034361,8453,21.019695485423675,ATM,Grocery,40,BR,17,0,0
T026777,9749,44.64518174247817,POS,Luxury,52,UK,15,0,0
T004383,5926,26.84492317475598,Online,Gaming,24,BR,15,1,0
T047276,5464,12.931056030871115,Online,Luxury,46,BR,12,0,0
T017084,9536,43.59243937616343,POS,Gaming,33,IN,17,0,0
T031839,8104,15.86621995735275,POS,Grocery,18,UK,9,0,0
T007443,4541,42.27163774780076,Online,Travel,30,CA,22,0,0
T011885,1191,10.591229257634211,POS,Travel,64,UK,22,0,0
T014306,7639,13.03462292043642,ATM,Electronics,23,IN,9,0,0
T038539,3117,33.25868753454531,Online,Luxury,53,BR,11,0,0
T025890,3876,21.530400847172505,Online,Electronics,44,US,15,0,0
T026998,9555,40.244442049615415,POS,Grocery,44,BR,15,0,0
T017142,2584,29.143373179537573,POS,Electronics,22,IN,13,0,0
T039817,6053,12.471972267376392,Online,Electronics,42,US,1,0,0
T006598,4457,17.066834428520185,POS,Gaming,25,UK,1,0,0
T049994,5871,161.52364807863623,Online,Luxury,23,CN,12,1,1
T040424,4429,13.590843669116163,POS,Grocery,60,CA,23,0,0
T032806,2418,41.82512767828768,Online,Gaming,47,UK,15,1,0
T036600,6430,37.18653694792599,POS,Grocery,35,US,14,0,0
T021658,8135,20.12294066942488,POS,Travel,72,IN,1,0,0
T007203,1604,37.34196837486113,Online,Grocery,18,UK,11,0,0
T019278,3232,19.401471891343952,ATM,Electronics,73,IN,4,0,0
T045243,6232,11.284375548759243,POS,Travel,35,NG,12,0,0
T028946,6655,21.28877484087026,Online,Luxury,50,IN,12,0,0
T009245,4628,5.339632646316911,POS,Gaming,36,CN,6,0,0
T044680,3482,25.11616874637555,POS,Gaming,72,CA,18,0,0
T004856,8607,18.428597908409348,POS,Electronics,52,IN,10,0,0
T008698,3186,32.55574992947737,POS,Grocery,21,CA,2,1,0
T019359,6743,28.288854245560863,ATM,Electronics,46,US,10,0,0
T017408,4522,32.772916177712496,POS,Luxury,18,BR,13,0,0
T007572,9444,11.346740223366696,POS,Luxury,67,BR,11,0,0
T028030,2690,15.998608889856786,Online,Electronics,25,IN,18,0,0
T011078,4770,28.534844645230255,ATM,Luxury,40,BR,15,0,0
T015654,3802,23.411262863488194,ATM,Luxury,24,NG,6,0,0
T030416,4500,22.876395857663287,Online,Travel,47,NG,18,0,0
T020724,7740,52.64894504294174,Online,Luxury,41,NG,15,0,0
T010472,2451,33.44909227883164,Online,Gaming,45,CN,22,1,0
T041231,1207,14.036059514862648,Online,Travel,23,IN,18,0,0
T008496,6955,16.767487893434964,POS,Electronics,27,CA,2,0,0
T034469,1217,18.36831301130055,ATM,Travel,69,BR,0,0,0
T018477,6404,22.455438330335962,POS,Electronics,48,CA,7,0,0
T040241,3271,10.128223319065143,POS,Electronics,74,CN,8,0,0
T009178,3511,13.382826981177077,POS,Grocery,70,NG,19,1,0
T048484,1881,243.7942514048927,Online,Luxury,33,UK,8,0,1
T031786,7516,15.814799698777993,POS,Gaming,58,IN,13,0,0
T020517,8426,36.25569706802371,POS,Travel,42,UK,14,0,0
T016636,2602,17.91855298746432,POS,Travel,20,BR,16,0,0
T000511,7172,22.348203015776107,Online,Gaming,18,BR,15,0,0
T024091,6446,15.311032951282662,POS,Travel,32,CN,14,1,0
T022152,1852,18.27979979507035,Online,Travel,63,US,12,0,0
T003333,6911,28.81187051486323,Online,Travel,33,IN,20,0,0
T047511,6628,372.52698283595504,Online,Electronics,26,CA,17,0,1
T036409,3624,12.563524273826117,POS,Luxury,57,CA,20,0,0
T024789,9412,18.83669318097958,POS,Gaming,52,IN,16,0,0
T028543,9571,32.55657638562338,POS,Grocery,37,US,8,0,0
T038143,2667,34.42457728712696,Online,Grocery,25,UK,19,0,0
T025444,3822,33.250871716799075,ATM,Luxury,73,IN,12,1,0
T033518,4563,7.288723211143826,Online,Grocery,51,IN,9,1,0
T006074,5845,12.585399181191441,POS,Gaming,38,US,0,0,0
T040674,9021,13.86949054881192,POS,Grocery,39,IN,16,0,0
T049181,7758,181.21422993656222,POS,Electronics,44,CA,3,0,1
T019054,3074,14.976414474218256,POS,Luxury,33,US,15,0,0
T006940,6316,22.537101384109206,POS,Grocery,38,IN,19,0,0
T012901,5571,38.58964884277181,Online,Luxury,58,CA,4,0,0
T033170,7119,31.613574495527573,POS,Luxury,41,CN,16,1,0
T024236,8703,22.256103379270147,POS,Travel,48,BR,6,0,0
T017849,7711,46.832909343281656,Online,Grocery,37,UK,10,0,0
T038962,1797,22.701896056069096,Online,Grocery,74,BR,14,0,0
T007222,9419,9.619188940973945,POS,Electronics,21,CN,10,0,0
T004697,6275,21.60561026626206,POS,Gaming,71,CA,22,0,0
T021881,2955,16.730768149188734,POS,Electronics,66,BR,15,0,0
T000305,2409,11.527069521255665,Online,Luxury,33,CN,0,0,0
T035768,4051,11.98021919382664,POS,Travel,54,UK,14,0,0
T005378,3415,30.814530505713037,Online,Electronics,53,IN,21,1,0
T015582,2488,26.35848889068596,Online,Grocery,51,CN,2,0,0
T008573,6558,16.22769988277708,Online,Grocery,40,IN,13,0,0
T025511,3065,14.534200918569924,POS,Luxury,58,BR,23,0,0
T049154,6709,149.81410217308127,POS,Grocery,32,CN,23,0,1
T028432,5269,7.936945068536991,POS,Travel,51,UK,16,0,0
T040817,4541,46.87667029593934,POS,Grocery,34,US,6,0,0
T024940,9126,20.050992886235907,POS,Gaming,27,CN,3,0,0
T000662,6115,19.287950312937323,POS,Gaming,39,UK,18,1,0
T033471,7521,23.520833897535525,POS,Electronics,50,NG,20,0,0
T028981,3469,20.188766352379215,Online,Travel,32,US,0,0,0
T000527,9905,36.355110603809216,POS,Electronics,43,IN,20,1,0
T041959,1781,21.209925780939507,Online,Electronics,65,BR,16,0,0
T048909,4251,32.47556327254123,Online,Luxury,51,NG,5,0,1
T008631,1390,18.36757556931949,Online,Electronics,64,CN,17,0,0
T020165,2473,12.618868161897792,Online,Electronics,43,UK,17,0,0
T041195,1499,17.293497456187986,Online,Grocery,58,US,7,0,0
T024064,7344,18.6270831040831,Online,Grocery,55,IN,4,0,0
T032004,2176,27.85306556336905,Online,Grocery,39,UK,6,0,0
T040627,8758,35.484193067078834,ATM,Grocery,64,IN,0,0,0
T049609,5616,277.373155750526,Online,Electronics,25,UK,21,0,1
T021527,2038,67.80890339361015,POS,Travel,37,UK,18,0,0
T045070,6563,33.49231245840409,POS,Luxury,25,US,4,0,0
T039461,4993,25.391990569694336,POS,Gaming,20,BR,20,0,0
T017610,4648,18.36252994606976,ATM,Electronics,64,IN,1,1,0
T000903,6779,20.542375776613873,Online,Gaming,70,CN,4,0,0
T007588,3338,12.288697366144033,POS,Travel,64,NG,18,0,0
T044285,8680,18.399229972750902,POS,Luxury,29,US,1,0,0
T014329,8735,14.743881563200784,POS,Gaming,61,BR,6,0,0
T015414,3369,15.094819195292999,POS,Gaming,69,BR,0,0,0
T013881,7755,26.05857353123623,POS,Electronics,24,IN,15,0,0
T048097,9896,97.92708953664255,Online,Luxury,72,CN,19,0,1
T041020,4264,11.837983452582383,POS,Travel,34,NG,18,0,0
T039394,2451,17.42823567471338,POS,Grocery,61,UK,18,0,0
T006389,2468,10.024059358491801,Online,Electronics,28,BR,6,0,0
T024550,3591,34.38651754121539,ATM,Grocery,40,IN,15,0,0
T009652,1185,26.158959321771487,Online,Electronics,34,US,12,0,0
T041538,9558,14.604640668325093,POS,Gaming,35,NG,3,1,0
T009106,8260,22.325214900383354,POS,Grocery,73,CA,13,0,0
T037926,5408,33.39619911924117,ATM,Gaming,32,IN,11,0,0
T016015,8702,22.187747508550785,POS,Electronics,41,IN,8,0,0
T001532,1529,44.47765485544243,POS,Grocery,59,UK,18,1,0
T035059,1908,27.182730932487928,Online,Travel,51,CA,19,0,0
T015657,5530,26.001806314329798,Online,Gaming,54,US,13,0,0
T009449,6806,47.92552313360719,POS,Grocery,22,UK,6,0,0
T023021,8050,9.511904457155556,ATM,Gaming,36,NG,9,0,0
T047228,5775,8.268650256453942,Online,Gaming,39,BR,9,0,0
T043013,6933,12.97401975442086,Online,Gaming,67,US,12,0,0
T013888,3964,25.664868810440087,POS,Travel,37,CN,10,0,0
T024575,7086,21.28338149686776,POS,Luxury,47,IN,10,0,0
T009678,1582,32.24228773695791,POS,Luxury,21,CA,13,0,0
T015410,9484,8.506411223428135,Online,Grocery,28,NG,8,0,0
T048514,8418,514.3962610996194,POS,Grocery,21,BR,16,0,1
T018366,8121,26.15102812872498,Online,Travel,31,CN,7,0,0
T024661,8249,22.161602448508727,POS,Travel,27,CN,16,0,0
T003685,5334,21.511181639071047,ATM,Gaming,30,NG,3,0,0
T011202,1027,19.098555200535994,Online,Travel,55,BR,4,0,0
T037169,6264,16.275704540643254,Online,Electronics,26,US,16,0,0
T013421,5625,63.487781854194594,POS,Travel,18,CN,2,0,0
T027299,2280,18.741719006252087,POS,Travel,69,CN,4,0,0
T049411,4832,82.83511325284154,Online,Grocery,41,NG,20,0,1
T011564,1434,24.082443070599652,ATM,Grocery,25,IN,17,0,0
T033521,7035,22.758272695582054,POS,Grocery,26,UK,14,0,0
T031644,1154,26.70867961113105,POS,Travel,69,US,23,0,0
T008142,2074,13.521654971522889,POS,Travel,30,CA,1,0,0
T008644,7507,19.257017836935734,POS,Grocery,24,CA,17,0,0
T004063,6366,15.26840160036635,Online,Grocery,32,US,12,0,0
T047259,6063,96.40060935649397,Online,Luxury,28,NG,12,0,0
T043776,5040,31.83717403251217,ATM,Luxury,27,CA,10,0,0
T031018,6147,25.358396824697877,Online,Electronics,37,NG,18,0,0
T043634,6229,20.8855493402752,Online,Luxury,21,CA,0,0,0
T019727,1617,19.06493616157629,POS,Luxury,33,CN,13,0,0
T018822,3270,41.09385549451891,POS,Electronics,46,NG,18,0,0
T044606,5099,19.190136984690945,Online,Electronics,45,IN,4,0,0
T034837,9812,11.381858431276472,Online,Luxury,34,CN,5,0,0
T030194,9597,30.857141933818372,Online,Electronics,67,UK,23,0,0
T017579,2654,27.946345635569152,Online,Gaming,42,CN,20,1,0
T021608,1156,49.3871196679192,POS,Travel,68,IN,11,0,0
T025654,3934,18.449407259438104,Online,Gaming,56,UK,15,0,0
T011341,5665,20.50231056842165,POS,Luxury,23,CA,17,0,0
T002175,2449,27.974309486252913,Online,Electronics,58,CA,5,0,0
T044331,9920,24.097546630889283,Online,Luxury,63,CA,21,0,0
T008816,2264,27.169351219763122,POS,Travel,21,CA,16,0,0
T015510,9002,35.443534461066776,Online,Grocery,66,CA,18,0,0
T013111,5614,19.431681021232325,Online,Grocery,65,IN,14,0,0
T014425,1275,28.127576664490523,Online,Grocery,35,CA,4,0,0
T019934,7819,25.4071246441761,Online,Gaming,68,US,4,1,0
T015065,4593,15.411640990080928,POS,Grocery,56,CN,6,0,0
T035610,1169,31.125573261930633,POS,Electronics,28,UK,6,0,0
T004521,6581,14.030497062044518,POS,Grocery,49,NG,6,0,0
T006402,9874,25.55229513837632,ATM,Luxury,26,UK,2,0,0
T017738,5476,12.992522944851599,POS,Travel,64,CA,2,0,0
T037515,7265,14.594846418496456,Online,Grocery,22,CN,23,0,0
T040016,1804,23.41735264557468,POS,Luxury,28,US,8,0,0
T042611,8587,38.24073857088554,Online,Grocery,57,BR,4,0,0
T047174,6259,13.605354961611258,POS,Grocery,30,BR,5,0,0
T001099,2386,22.165007818129357,Online,Gaming,22,UK,14,0,0
T009664,4845,12.337271885618955,POS,Gaming,60,CN,22,0,0
T014717,1796,28.609260062908184,ATM,Travel,30,BR,3,1,0
T000020,7396,27.928550845822738,ATM,Travel,48,IN,17,0,0
T025010,1084,26.75743539986841,POS,Gaming,58,UK,5,0,0
T046836,6856,23.573498304585055,POS,Travel,67,IN,2,1,0
T015715,8632,22.615172550239624,Online,Travel,36,CN,3,0,0
T048453,4083,153.55863825741994,ATM,Travel,41,US,5,0,1
T011748,5648,15.977433965756358,Online,Grocery,69,CN,7,0,0
T045025,2172,22.25048047395001,Online,Grocery,40,NG,18,0,0
T043008,2834,55.54570319641445,POS,Travel,46,CA,17,0,0
T047525,8539,236.59057123796296,POS,Grocery,22,BR,16,0,1
T046114,8087,36.58060770939614,Online,Travel,34,CN,17,1,0
T006443,3073,38.94166281054449,POS,Travel,19,CN,7,0,0
T036061,8611,13.396034726901808,Online,Travel,73,IN,11,0,0
T008163,8400,16.208893451835895,Online,Gaming,50,IN,20,0,0
T035812,2404,11.308574651755201,POS,Gaming,41,BR,17,0,0
T014255,2120,10.414827773196969,Online,Luxury,57,IN,17,1,0
T047252,4966,13.276856713091442,POS,Electronics,22,CN,8,0,0
T034633,8942,25.36520191757136,ATM,Travel,46,CN,0,0,0
T012699,1016,13.361158880888123,Online,Gaming,62,BR,19,0,0
T010908,5561,8.344502166179401,Online,Gaming,61,CN,0,0,0
T040421,2276,8.982712719430268,POS,Gaming,67,BR,4,1,0
T025093,9310,23.68550633016462,POS,Luxury,29,IN,21,0,0
T044350,1407,15.924067207542889,Online,Gaming,23,UK,7,0,0
T005007,1790,12.636052952214682,Online,Electronics,21,US,19,0,0
T019523,7022,27.189873619292694,POS,Grocery,28,BR,2,0,0
T014002,8775,12.305260472029309,POS,Travel,26,US,0,0,0
T028349,8244,11.98232636612742,Online,Grocery,74,BR,18,0,0
T024583,4926,24.867813783782065,POS,Electronics,49,CN,4,0,0
T032243,6695,41.737083433920816,Online,Electronics,23,IN,16,0,0
T020439,7500,34.26310995136745,POS,Gaming,32,US,20,0,0
T014642,9709,24.572283254083782,Online,Gaming,44,NG,16,0,0
T033550,7353,23.651071153066717,POS,Grocery,40,US,12,0,0
T021134,7971,42.156444642938254,POS,Travel,37,CA,18,0,0
T043663,5342,11.510277166121627,Online,Luxury,30,NG,5,0,0
T019708,2822,9.138874213689764,POS,Travel,23,CA,21,0,0
T007883,2754,23.01685216929698,Online,Luxury,58,NG,18,0,0
T031622,6404,17.111613841684935,POS,Grocery,58,CN,4,0,0
T022631,6870,12.278833807464501,Online,Grocery,24,US,11,0,0
T008722,9055,24.202403706522926,Online,Gaming,27,NG,6,0,0
T027617,4357,9.659948724087936,ATM,Grocery,19,US,1,0,0
T036179,6059,19.288291465013337,POS,Electronics,63,BR,2,0,0
T020852,9980,26.474287972309934,Online,Luxury,53,CA,1,0,0
T003107,9858,40.8746890304444,Online,Grocery,71,NG,5,0,0
T007925,5298,20.97567776156166,Online,Travel,61,BR,15,0,0
T045481,7328,27.828843922637972,Online,Grocery,74,UK,3,0,0
T024555,9667,10.861518203392436,POS,Travel,67,CN,14,0,0
T026269,9948,17.537942488215783,Online,Grocery,57,NG,13,0,0
T035889,2686,11.798094910817511,POS,Travel,37,US,20,0,0
T014755,9315,14.07408127013389,Online,Gaming,74,CA,12,0,0
T040794,2751,24.126037407018337,Online,Gaming,54,BR,20,0,0
T011481,5599,16.95930525006691,Online,Gaming,55,CN,8,0,0
T012225,8959,49.20353919517261,Online,Grocery,27,NG,1,0,0
T030802,1596,5.668981019415734,Online,Luxury,72,BR,19,0,0
T023979,3212,7.480242825620577,POS,Gaming,39,IN,20,0,0
T027075,3578,21.382427873966577,Online,Travel,26,US,14,0,0
T001300,3162,39.39131838910168,POS,Travel,53,UK,8,0,0
T003521,7038,22.015730715719368,ATM,Luxury,64,NG,13,0,0
T043029,2176,19.07717383428322,Online,Travel,20,CA,20,0,0
T020209,3694,21.706375965517342,ATM,Gaming,54,NG,8,0,0
T035342,1120,14.519492360456988,Online,Gaming,45,US,2,0,0
T006500,8064,22.612748182075467,Online,Grocery,48,BR,15,0,0
T033115,8787,33.251344636395395,POS,Grocery,65,BR,1,0,0
T037314,7381,15.979568087565122,ATM,Travel,40,US,23,0,0
T044577,8658,13.125221110616804,Online,Travel,32,US,13,0,0
T016388,2144,15.299679751914267,Online,Electronics,34,CA,16,0,0
T021984,8740,19.052526971378096,Online,Luxury,73,IN,10,0,0
T042019,7619,12.167464782688658,POS,Gaming,32,UK,18,0,0
T018249,2350,17.901697613423334,POS,Grocery,74,NG,9,0,0
T020473,3038,22.0283507992455,Online,Electronics,43,UK,13,0,0
T009711,7929,36.88710233174943,POS,Grocery,30,IN,18,0,0
T041092,3306,32.13818536301069,ATM,Gaming,25,BR,1,0,0
T017884,5724,14.14595763669632,POS,Electronics,18,UK,0,0,0
T019615,1385,13.116120484218069,Online,Electronics,25,BR,9,0,0
T048936,9058,690.2809545352849,POS,Grocery,20,IN,16,0,1
T037828,8157,14.384061253591677,POS,Travel,22,CN,7,0,0
T001064,9428,22.410017508136228,Online,Grocery,68,CA,12,1,0
T025382,5603,31.563242218068822,POS,Travel,65,UK,11,0,0
T038344,7155,40.27616586791443,Online,Gaming,23,NG,1,0,0
T029815,1685,40.72614817388193,Online,Grocery,64,CN,3,0,0
T045869,4714,64.79511038592617,Online,Gaming,48,BR,8,0,0
T031913,3629,8.773849397066625,Online,Gaming,33,IN,7,0,0
T007333,8959,21.90072666829892,POS,Luxury,72,BR,2,0,0
T006106,4385,12.62572209944258,POS,Luxury,70,US,12,0,0
T009963,3460,10.23428762800541,POS,Gaming,60,IN,14,0,0
T014507,4010,22.714901472701992,ATM,Luxury,52,NG,11,0,0
T014847,5694,15.832257564217715,ATM,Travel,40,UK,23,1,0
T033100,4602,33.9112838421088,Online,Grocery,50,CN,3,0,0
T020373,8636,28.410579207965192,POS,Travel,37,NG,20,0,0
T003692,3915,18.755407676590618,POS,Electronics,32,CA,22,0,0
T006866,8314,23.39192507965501,POS,Travel,50,BR,5,0,0
T036158,7191,21.918539273782148,Online,Luxury,40,IN,21,0,0
T046713,1247,21.815709799912046,POS,Gaming,51,CN,15,0,0
T007814,4534,9.322986724442584,POS,Gaming,60,UK,12,0,0
T017464,2054,19.335091255276257,Online,Grocery,74,IN,14,0,0
T006734,5636,18.647011990444053,ATM,Grocery,34,US,12,0,0
T004288,2216,8.093619788273434,POS,Luxury,52,BR,21,0,0
T020291,4435,13.156715440673397,Online,Travel,40,IN,14,0,0
T040506,4532,11.309920235371342,POS,Electronics,40,BR,5,0,0
T024514,9770,5.242717426784878,Online,Electronics,52,UK,5,0,0
T026875,4811,28.760758855098455,ATM,Luxury,41,UK,11,0,0
T006787,3269,26.645205384775803,POS,Gaming,67,CN,16,0,0
T024329,7626,9.235105383278153,ATM,Travel,32,US,23,0,0
T005631,5887,17.981855133856556,Online,Gaming,43,NG,9,0,0
T032095,3019,47.82404310768515,ATM,Luxury,27,US,22,0,0
T041204,6045,7.913410465603694,POS,Electronics,47,CN,3,0,0
T046947,4639,20.30047363924924,ATM,Luxury,58,NG,7,0,0
T023798,8097,11.934217341267154,Online,Luxury,18,NG,10,0,0
T032521,6673,17.81531799921915,ATM,Gaming,43,IN,1,0,0
T046205,2070,19.333212069132404,ATM,Travel,27,BR,18,0,0
T024440,2776,25.74427250874116,POS,Luxury,53,CN,17,1,0
T006321,6875,8.08088484352583,Online,Gaming,56,IN,12,0,0
T030549,9768,5.826028156155006,Online,Gaming,56,UK,23,0,0
T034451,3662,16.78796110239896,POS,Electronics,46,US,19,1,0
T018584,8778,11.764377858507313,Online,Electronics,38,CA,12,0,0
T039550,4868,19.95090438070128,Online,Travel,53,IN,18,0,0
T036514,1203,15.981782641258022,POS,Travel,44,UK,1,0,0
T001110,2333,24.69790646970961,POS,Luxury,66,BR,20,0,0
T024073,9979,42.09678450317368,POS,Grocery,34,US,1,0,0
T008526,2292,24.66636737810265,POS,Electronics,62,CA,3,0,0
T009034,2894,21.405411081839837,POS,Luxury,63,US,23,0,0
T008382,3284,13.422763439673744,Online,Grocery,47,BR,16,0,0
T022107,6289,58.633023207085124,Online,Electronics,61,NG,22,0,0
T030008,9418,20.327594734743403,POS,Travel,41,CN,17,0,0
T036847,5444,19.010363443630112,Online,Gaming,31,NG,17,0,0
T023634,2271,9.552682477765261,POS,Luxury,67,NG,22,0,0
T033444,9482,12.382487150809723,Online,Luxury,29,US,14,0,0
T012046,6190,18.165591806161768,POS,Travel,71,BR,18,0,0
T015976,8877,13.59170354236716,Online,Gaming,20,US,14,0,0
T017166,1085,17.785708841558968,POS,Electronics,33,CN,19,0,0
T042360,3675,25.0990288069202,POS,Luxury,70,UK,8,1,0
T026631,3436,17.08242333137774,POS,Gaming,42,CN,19,0,0
T049841,9843,351.54878854773966,POS,Travel,40,NG,17,0,1
T038945,6305,10.501505224056379,POS,Gaming,66,IN,1,0,0
T042562,5802,24.081164403765634,Online,Gaming,58,NG,4,1,0
T035841,1990,13.105001349961068,POS,Travel,50,BR,13,0,0
T036780,7120,14.552008594586669,POS,Travel,30,NG,7,0,0
T039762,7063,39.99769428177597,POS,Gaming,58,NG,10,0,0
T000183,3931,26.530611228710825,POS,Gaming,51,US,2,0,0
T009511,4466,18.018603012573333,POS,Travel,20,CA,16,0,0
T049733,1057,353.67417549886835,Online,Travel,70,IN,18,0,1
T039889,6138,29.860383113148284,POS,Gaming,18,UK,17,0,0
T021311,8471,7.379875857242377,POS,Grocery,32,IN,19,0,0
T035604,9023,9.959788216993891,Online,Gaming,46,US,3,0,0
T043990,8353,11.270600488035573,Online,Gaming,66,CN,13,0,0
T045802,7423,10.752153256719327,Online,Travel,43,UK,10,0,0
T034723,4589,20.89670830667323,POS,Gaming,49,NG,5,0,0
T035123,7287,14.447043624694672,POS,Gaming,30,US,9,0,0
T028255,8015,38.45723779920179,POS,Gaming,36,CA,0,1,0
T023504,6414,33.03338172359921,POS,Electronics,26,IN,17,0,0
T044445,8787,22.62876701501293,POS,Luxury,19,NG,4,0,0
T000533,7619,25.374997453545678,Online,Gaming,54,NG,4,0,0
T003830,2262,23.03062210484739,POS,Grocery,65,CA,13,0,0
T035510,8737,17.685524942921607,POS,Electronics,69,NG,18,0,0
T022525,3538,23.55638604603366,POS,Luxury,60,IN,14,0,0
T012985,5812,11.954686843754791,POS,Gaming,53,NG,21,0,0
T041404,9825,14.049906222600743,POS,Grocery,43,UK,4,1,0
T036347,9535,19.199493013389002,POS,Grocery,18,UK,3,1,0
T026173,6750,19.645443169082952,POS,Electronics,47,NG,5,0,0
T023827,1270,29.444920141399987,POS,Travel,70,CN,14,0,0
T025842,3538,40.723849446952286,POS,Luxury,39,IN,23,1,0
T047986,1285,277.34072765458825,Online,Travel,63,NG,17,0,1
T020673,9422,14.091996413703676,Online,Gaming,21,IN,7,0,0
T021731,6334,16.773967676210166,POS,Travel,38,NG,16,0,0
T049439,1004,541.6057006686614,Online,Travel,42,IN,18,0,1
T044921,7643,21.332504763340452,Online,Gaming,47,IN,6,0,0
T022144,7377,34.7539588309258,POS,Grocery,55,IN,22,0,0
T008027,1246,12.151291130091098,POS,Gaming,29,CN,2,0,0
T003992,2134,22.208568856737422,ATM,Travel,44,NG,16,0,0
T035970,9388,28.01826197569358,ATM,Electronics,60,US,13,0,0
T013523,2104,12.277940780508922,POS,Luxury,44,NG,15,1,0
T040101,6695,15.133815573356635,Online,Electronics,56,CA,5,0,0
T017950,9785,11.975855642594393,Online,Luxury,48,IN,22,0,0
T009102,4955,32.736033277258905,POS,Gaming,28,CN,19,0,0
T033913,3234,20.615825110712123,POS,Gaming,64,CA,14,0,0
T040236,9655,9.438003389679256,POS,Travel,40,BR,5,1,0
T015729,9346,16.759473070063905,ATM,Gaming,73,CN,1,0,0
T027222,1402,12.321765700153454,Online,Luxury,32,CA,9,1,0
T028106,4474,37.8321597440781,Online,Travel,59,IN,6,0,0
T034312,3890,33.316421177978484,Online,Luxury,69,US,14,0,0
T035181,2461,22.144402668625677,POS,Grocery,60,BR,2,0,0
T015668,4892,67.32415822505789,Online,Grocery,71,CA,11,0,0
T003881,3430,16.24741064300797,Online,Gaming,42,UK,9,0,0
T010796,6965,50.06820477027105,POS,Luxury,53,CA,18,0,0
T004511,5535,29.980462502199277,ATM,Grocery,21,NG,7,0,0
T019561,1660,4.630431431727582,POS,Electronics,57,US,19,1,0
T010991,8813,21.864868730775235,POS,Gaming,38,UK,6,0,0
T036308,9976,21.478987903735128,POS,Electronics,22,CA,18,0,0
T017665,9607,20.8003157033548,ATM,Grocery,55,IN,0,0,0
T008284,5184,23.83096004550308,Online,Grocery,25,IN,2,0,0
T043035,6744,19.798809357763712,POS,Luxury,40,UK,22,0,0
T025727,8527,22.156868210723655,POS,Electronics,55,CA,7,0,0
T021971,1671,16.611496352839502,Online,Travel,26,CA,14,0,0
T026044,8652,20.91026701615098,Online,Luxury,69,CN,1,0,0
T022757,9963,19.157704631816756,Online,Electronics,31,US,19,1,0
T014432,4568,25.20734408052401,POS,Grocery,40,IN,7,0,0
T009321,3347,9.795912282354893,POS,Electronics,62,UK,23,0,0
T027158,6862,17.32502301038634,POS,Luxury,56,CN,1,0,0
T004642,9572,14.7999482456814,ATM,Electronics,56,CN,3,0,0
T006320,7657,17.543661871988455,POS,Grocery,25,IN,17,0,0
T041565,4307,11.880166923902197,ATM,Electronics,34,UK,11,0,0
T036756,9685,14.441122454084503,Online,Electronics,71,UK,9,0,0
T012318,5521,17.95141108121008,Online,Travel,61,BR,6,0,0
T036144,2855,21.862678994361882,POS,Electronics,60,CA,1,0,0
T027293,9388,36.89060541208761,Online,Grocery,62,UK,8,0,0
T003599,3104,32.12086298421883,Online,Electronics,62,IN,17,0,0
T040304,9806,29.141894636199208,POS,Electronics,63,IN,0,0,0
T036090,3591,19.987799453645433,POS,Luxury,42,US,15,0,0
T032683,1211,37.91862692415823,Online,Electronics,50,IN,1,0,0
T043565,3632,49.96288256765214,POS,Grocery,62,UK,18,1,0
T034555,5190,19.398511611914145,ATM,Grocery,31,CA,23,0,0
T017745,4505,43.92250839732126,POS,Grocery,50,BR,14,0,0
T003307,7043,14.797924885342644,ATM,Electronics,39,IN,22,0,0
T026539,7786,17.251147645617166,POS,Luxury,55,UK,5,0,0
T007282,5005,13.994255614288395,POS,Electronics,59,BR,14,0,0
T030161,9664,21.017419935056132,ATM,Gaming,47,CN,1,0,0
T046541,7654,17.61966209158786,ATM,Travel,57,CA,17,0,0
T048611,7872,122.9487761022129,POS,Electronics,72,NG,18,0,1
T020298,1500,8.419429213778914,POS,Gaming,40,CN,19,0,0
T012644,4607,21.63789454118563,POS,Gaming,34,IN,6,0,0
T002407,2377,27.805121030249996,POS,Gaming,74,BR,19,0,0
T045003,4802,24.299631448839257,POS,Gaming,28,CN,14,0,0
T037834,9497,21.225684769253473,Online,Travel,41,CA,14,0,0
T018728,1712,20.756196675971733,Online,Electronics,37,UK,18,0,0
T005891,6492,13.757950699633131,POS,Luxury,50,IN,15,0,0
T026883,3009,22.43396809137503,POS,Luxury,58,BR,1,1,0
T022131,5454,35.9039314042155,Online,Grocery,33,BR,6,0,0
T044901,8892,40.867386946195516,POS,Electronics,23,NG,4,0,0
T036094,5899,37.94457948222031,POS,Electronics,25,NG,22,0,0
T028562,3486,13.493133458297244,Online,Electronics,64,US,14,0,0
T021574,4355,16.11614215260903,POS,Gaming,61,CN,22,0,0
T001810,7770,24.392139691914956,Online,Electronics,46,US,20,0,0
T018761,3849,15.117341140665344,Online,Gaming,65,BR,23,0,0
T046019,2908,28.219704717540385,Online,Travel,62,US,19,0,0
T019179,4201,31.63337097294941,POS,Grocery,22,US,20,0,0
T041310,6613,24.385230802584882,Online,Luxury,66,CN,9,0,0
T032925,2525,26.039788006781414,Online,Electronics,70,IN,16,0,0
T004076,5005,39.222531273850194,Online,Luxury,68,CN,13,1,0
T008380,4094,17.02814392611966,POS,Electronics,45,IN,4,0,0
